,ID,position_n,position_p,angle_p,angle_n,expression_p,expression_n,sharpness_p,sharpness_n,background_p,background_n,exposure_p,exposure_n
1114,1115,-0.052685714285714294,0.028619047619047665,0.7809178571428581,-0.07758809523809518,0.17180494669379506,-0.09820031278321639,0.7175599232880553,-0.06541469384451538,0.18173906975279072,-0.3996509442083215,0.10024438379328288,-0.10020526102386779
1115,1116,-0.005928571428571431,0.137140476190477,0.026722619047619075,-0.008291666666666671,0.514359087646877,-0.09925042894093783,0.39871631744538827,-0.23342613198711995,0.10510033279812286,-0.5665978342856582,0.25119766534465254,-0.40003082603624684
1116,1117,-0.04980952380952374,0.07307738095238094,0.34444285714285827,-0.15458452380952387,0.5531973894626193,-0.0939633613735494,0.21090917519377614,-0.1567126416553713,0.0721433323208038,-0.733530794815255,0.18359935968706076,-0.3997983183222118
1117,1118,-0.4634523809523805,0.2820952380952393,0.01466666666666666,-0.004285714285714286,0.12203262541335762,-0.08853962191154806,0.7332470746753161,-0.10000376616668115,0.10013862144775611,-0.09994901469345985,0.0998401817262106,-0.10026913799884157
1118,1119,-0.2893333333333331,0.3513095238095242,0.08765357142857147,-0.014678571428571418,0.44113592736424406,-0.09072914044108633,0.8630513321139446,-0.1529639198656595,0.0999540095108567,-0.06676901169662304,0.2329396203324982,-0.0666835517440417
1119,1120,-0.005095238095238096,0.007761904761904764,0.008833333333333334,-0.001619047619047619,0.21216625786147633,-0.09592908762752606,0.5075667684096806,-0.09739993304112889,0.4298236311290744,-0.09985668780404974,0.7005652542809504,-0.10003608191351623
1120,1121,-0.029666666666666668,0.14274285714285606,0.6785428571428528,-0.14852857142857037,0.1732319860076606,-0.10797561471077484,0.20572576274290993,-0.03766325249953235,0.10018318002070073,-0.6884937205007214,0.24306001357069296,-0.24282822901463297
1121,1122,-0.35154285714285527,0.2861202380952392,0.37638095238095254,-0.008690476190476193,0.29983735003635015,-0.09792021743639755,0.6380527624227029,-0.08832125571871169,0.1002595840926696,-0.03753598792168129,0.5668199633450713,-0.13230923590152585
1122,1123,-0.002333333333333333,0.1198904761904773,0.2829714285714297,-0.019916666666666673,0.5647375756840938,-0.09742934039730368,0.7262917577405344,-0.1001874741946115,0.16340442579489897,-0.23316659034965312,0.10031937044731347,-0.07365819934823183
1123,1124,-0.012666666666666658,0.030023809523809543,0.632741666666666,-0.021409523809523812,0.25605691607811454,-0.09879415647365487,0.7668931327029691,-0.018372643295010524,0.6760462539973678,-0.10015050800273541,0.2630630896840283,-0.052392339896303264
1124,1125,-0.010714285714285716,0.042553571428571434,0.38215476190475905,-0.00817261904761905,0.6039129870701332,-0.0966512602760487,0.4406877342567248,-0.003945707624422449,0.10002509695195407,-0.6590659890772576,0.26662650892775125,-0.009407668433602686
1125,1126,-0.02468571428571429,0.037819047619047634,0.15338095238095126,-0.006166666666666667,0.5829651524612829,-0.09509661403107846,0.2815308702710168,-0.09486179879892782,0.0999476374331341,-0.6739462634623045,0.16220620370462027,-0.20865895111074653
1126,1127,-0.1757142857142848,0.16399999999999942,0.023619047619047623,-0.002333333333333333,0.24003076029645112,-0.09504297310933892,0.9108597000987353,-0.04642704778859288,0.2332807488563525,-0.08490708143661152,0.3998576981719905,-0.10697790138423882
1127,1128,-0.17657142857142755,0.1916428571428559,0.4253571428571435,-0.011785714285714283,0.1633688948507533,-0.09789600778969589,0.09977186430552622,-0.232886624028802,0.5663210505856451,-0.09980590848151787,0.08221582550640533,-0.900190394231446
1128,1129,-0.11997619047619162,0.03729761904761904,0.18561428571428473,-0.010666666666666663,0.24469975870707056,-0.4825660875746847,0.5663301458462296,-0.06808046706457101,0.3999106726229975,-0.39636213754310934,0.09968166331744467,-0.10010706565394403
1129,1130,-0.8590761904761927,0.04299999999999991,0.17433333333333279,-0.08169047619047622,0.179466042154761,-0.0913516865910079,0.19852833178681498,-0.09970553524233423,0.20525921815186532,-0.7330118417119608,0.10028243208680032,-0.2296551684880163
1130,1131,-0.04919999999999994,0.18670952380952238,0.04480238095238092,-0.00876190476190476,0.5268952217567389,-0.09840282721352145,0.26149627993595564,-0.032572992567679405,0.2668833520377588,-0.566694103357959,0.2664378567745345,-0.7151787634274646
1131,1132,-0.01926190476190476,0.014705952380952363,0.5873321428571385,-0.01184285714285714,0.2567847586135174,-0.09995410799030115,0.3459110567567825,-0.09582978126867435,0.4482489942420308,-0.24312857905409127,0.49321504654738285,-0.09987387247556173
1132,1133,-0.014657142857142843,0.02686666666666671,0.40375476190475934,-0.06615238095238095,0.5670234936761384,-0.09887876145649227,0.3992500957839547,-0.09999809629395788,0.09970896042841904,-0.7332213058808754,0.10040951515033206,-0.20383597145278964
1133,1134,-0.010938095238095236,0.06883333333333327,0.033378571428571445,-0.005291666666666666,0.14263779260009168,-0.099744123988091,0.19981213093818787,-0.08978134471067027,0.19662581614698676,-0.6466983893538801,0.10020383255044885,-0.3283168762345506
1134,1135,-0.05732857142857137,0.15253809523809536,0.019442857142857144,-0.005285714285714287,0.4730992574669824,-0.09721011679807344,0.2225679242137002,-0.10021783216966947,0.6758003660587226,-0.0997914090086359,0.27673834485121734,-0.1001830725653113
1135,1136,-0.003166666666666666,0.12073809523809642,0.36039047619047454,-0.0044380952380952375,0.2969713255447161,-0.10093278164337034,0.27400256494204056,-0.07691329732868164,0.06651411355095235,-0.5050635635291482,0.36784988907995125,-0.14154808608049052
1136,1137,-0.20011666666666517,0.07026190476190472,0.11512142857142861,-0.01723809523809523,0.2902114255790945,-0.08575412086255754,0.6654288111633234,-0.07414748449077153,0.2568175527323105,-0.2604255385620979,0.4001088164629045,-0.20383634557330566
1137,1138,-0.024190476190476193,0.030188095238095257,0.012971428571428563,-0.0013333333333333333,0.3145152015577666,-0.09870096943520171,0.5987336675251813,-0.0579818389784774,0.10023031021766211,-0.5221318890484615,0.29391093192972184,-0.3761829835184991
1138,1139,-0.01281904761904762,0.1340059523809532,0.12692857142857258,-0.002119047619047619,0.22133527038782683,-0.09757075672445631,0.385661103981874,-0.048084551057240695,0.4002237421019029,-0.26686458527736656,0.6812092899593283,-0.09173650339875491
1139,1140,-0.05642857142857126,0.05069047619047613,0.48099047619047697,-0.01443809523809523,0.35283964871123075,-0.09824113130806812,0.5543217265783184,-0.10011024778228587,0.3999028420722385,-0.10033324587324974,0.7335571352019787,-0.09998150740384527
1140,1141,-0.2386428571428587,0.013970238095238084,0.03938571428571429,-0.0005,0.25165767827620955,-0.09670924751411045,0.8265990949090334,-0.059895931125890506,0.2328987904191792,-0.501281052555413,0.23306163751301656,-0.23300157459442924
1141,1142,-0.0055000000000000005,0.12354166666666785,0.06575714285714267,-0.10800000000000087,0.3530593385261678,-0.18380342125014915,0.7878327598478481,-0.07486717126938647,0.10018020406680364,-0.49627537502111424,0.23304134266924093,-0.06667212743201648
1142,1143,-0.07626666666666669,0.14021428571428632,0.2408571428571404,-0.05399999999999997,0.1262062755979717,-0.09885878690522389,0.16758106173204684,-0.07618478528720335,0.09971058733641532,-0.5667531669523269,0.10001038179178533,-0.10038944228750805
1143,1144,-0.0026428571428571425,0.017634523809523805,0.01916666666666666,-0.005476190476190476,0.2548824344192378,-0.09241041405090257,0.6224587402206483,-0.0817531955016422,0.2663579263239711,-0.28547133626074717,0.333806011417465,-0.23337230989992017
1144,1145,-0.06798571428571443,0.04532023809523803,0.43417619047618716,-0.37782261904761905,0.09033592815303734,-0.09763005884138813,0.08960790689741864,-0.10566797220967691,0.09964173834228505,-0.8348997622897809,0.05436031127232167,-0.14702529731560998
1145,1146,-0.20119523809523654,0.07193333333333336,0.3586249999999981,-0.05097142857142849,0.6429064701789773,-0.06981860796386548,0.6561301641765822,-0.15474724878892204,0.03751472734211299,-0.2556203000261388,0.10018201472606336,-0.268923498965002
1146,1147,-0.00511904761904762,0.024009523809523838,0.6735809523809505,-0.03844285714285716,0.5537339100281358,-0.09606489998040882,0.3801254693367195,-0.0921698591926077,0.09984439068116581,-0.4985971259727788,0.19467019566652713,-0.09976761213406345
1147,1148,-0.11415238095238199,0.034338095238095244,0.31764761904761873,-0.1131428571428581,0.3633688303136183,-0.10967251932474623,0.5686067772619295,-0.09981990073685762,0.100120056486952,-0.5550719378905625,0.2644269357208139,-0.39891366969161723
1148,1149,-0.519629761904766,0.05851785714285716,0.026095238095238112,-0.013380952380952374,0.14043305814306978,-0.08474966609272792,0.831057192860563,-0.06121165050176727,0.266765810075641,-0.26663830997140414,0.4004914036653415,-0.1000057768819254
1149,1150,-0.05369999999999994,0.14607142857142866,0.08421904761904773,-0.14073809523809572,0.23214305436139077,-0.43453625660887363,0.29172805322425865,-0.07096778948390225,0.12196541327208822,-0.7006486912058666,0.2626945091632307,-0.10043049899555324
1150,1151,-0.009095238095238095,0.018104761904761908,0.8954095238095233,-0.008714285714285716,0.5411907304649057,-0.09444290412327233,0.5389850913527443,-0.05048316692146969,0.733329642641492,-0.09958011352578093,0.2333548861231578,-0.09997974858910245
1151,1152,-0.025619047619047614,0.1461047619047608,0.09334285714285723,-0.01238095238095237,0.14083049165668068,-0.10018634706667123,0.4716549518584997,-0.06510019339040186,0.6140477960505698,-0.16189760450683288,0.6141725315804051,-0.10002925503257169
1152,1153,-0.0107,0.02529047619047621,0.04665476190476187,-0.0029523809523809524,0.45895471920971864,-0.09952435438263242,0.4168261257344703,-0.050172306007567426,0.10020178467371368,-0.7328962542296825,0.0761752201103736,-0.2347063775514337
1153,1154,-0.008809523809523814,0.11047619047619141,0.49862738095238085,-0.008601190476190478,0.3270763899223014,-0.09918978543255086,0.5192234973591467,-0.09505606781229814,0.18776665635539563,-0.4336568507292523,0.33581780466139477,-0.10804853634627258
1154,1155,-0.004404761904761904,0.013395238095238085,0.042476190476190466,-0.005000000000000001,0.5963251736276534,-0.09776121350899071,0.3760881306372895,-0.0958748966462062,0.2529213381564103,-0.5663727507318229,0.23328561415180513,-0.13082522683392084
1155,1156,-0.005333333333333334,0.020940476190476204,0.6872190476190448,-0.02761904761904763,0.42176419311869456,-0.09434386370100253,0.34971768499118194,-0.08372491149395231,0.27528170670694796,-0.11377619663416558,0.31374513150768935,-0.10001938647795303
1156,1157,-0.11204285714285814,0.018399999999999996,0.01145238095238095,-0.0016666666666666666,0.31104072638909414,-0.09786633691639145,0.2666035126315317,-0.09984409587473232,0.25800623862529176,-0.40015723452286633,0.26657817992999405,-0.666406045494456
1157,1158,-0.028333333333333346,0.05411428571428559,0.0845952380952381,-0.005142857142857144,0.42537729049077,-0.09909035447603942,0.49612307378790454,-0.059673202449706676,0.2628926008854724,-0.3998623484321567,0.10012117546489745,-0.16244980225672698
1158,1159,-0.14723571428571466,0.06795833333333323,0.12574761904762025,-0.00036666666666666667,0.5482496258482318,-0.09757722603466355,0.3810835674627605,-0.07117506886359828,0.10011978833287057,-0.7334311200870539,0.09956968745586507,-0.2331820638159232
1159,1160,-0.12980952380952504,0.05302380952380944,0.37945476190476213,-0.008000000000000004,0.2721264440740224,-0.0997568361766929,-0.03934650903255975,-0.28145073796849585,0.09966431176448787,-0.7229663257151399,0.09987721031478022,-0.7333832087552838
1160,1161,-0.014380952380952381,0.021245238095238102,0.2328380952380927,-0.1375047619047626,0.5889984756166549,-0.09477045774410371,0.10011788075760643,-0.3997883267672992,0.09974990571179596,-0.306196503141225,0.10002587665030656,-0.8905733391898712
1161,1162,-0.005371428571428572,0.012785714285714274,0.7634226190476235,-0.015076190476190474,0.18508651099542597,-0.09956795870509617,0.6406739001523757,-0.068611553528767,0.41713311123114516,-0.10013630150276025,0.2669602292204564,-0.10033985974573785
1162,1163,-0.005666666666666668,0.07145714285714291,0.34466785714285636,-0.020566666666666667,0.17639728211107406,-0.10002957162818742,0.34381428685177834,-0.09363324508169207,0.13782029777159482,-0.4493888879491155,0.5834022509745239,-0.11931790687564138
1163,1164,-0.012609523809523807,0.017771428571428563,0.5817523809523825,-0.010619047619047618,0.36615237874978085,-0.11226014384174257,0.868596239146321,-0.07946809266851375,0.43341607507694824,-0.0998418241405905,0.37644677060516446,-0.09999387419298778
1164,1165,-0.11500000000000102,0.023205952380952393,0.6960071428571414,-0.14318571428571458,0.6058622063395167,-0.0928430002485442,0.41449858232947573,-0.12351921976253706,0.09975458233223887,-0.9002110341820735,0.23319466733337388,-0.2329551900462883
1165,1166,-0.029928571428571433,0.03631904761904762,0.11366666666666767,-0.00016666666666666666,0.49747442933392266,-0.09494506143192837,0.30903374514813686,-0.1129456926160647,0.23376899925863678,-0.3999063619579262,0.41052699819689914,-0.4330996596103531
1166,1167,-0.004476190476190475,0.02163809523809525,0.7927714285714221,-0.0297952380952381,0.20788490088253955,-0.09892010425883983,0.5722633545626343,-0.08054559440989616,0.23609703025846868,-0.22052578585851793,0.10026140359654284,-0.09975740950975744
1167,1168,-0.003309523809523809,0.009404761904761907,0.010547619047619044,-0.004476190476190475,0.30809347749355537,-0.09568833351066432,0.2275293003290388,-0.10012656595352763,0.23299881973232103,-0.23785079202968262,0.05175755748916675,-0.7336118392905413
1168,1169,-0.0034761904761904756,0.005753571428571429,0.024409523809523822,-0.003595238095238094,0.22061165415892106,-0.10027719240116943,0.4584563963121159,-0.08519746630110134,0.4284869907416567,-0.3820349774141451,0.31283694198213785,-0.23307968119266864
1169,1170,-0.11400952380952485,0.035786904761904804,0.36217857142857285,-0.32586666666666675,0.1743374127818488,-0.09844299597342676,0.38869047685556735,-0.07672154873344274,0.09986780461888957,-0.5652858642859189,0.11623011289662731,-0.23325859363734527
1170,1171,-0.01565238095238093,0.03150000000000002,0.18651428571428447,-0.0069583333333333355,0.6060369006244415,-0.09404389838602435,0.41372921870725116,-0.10973964504564807,0.019922716354570682,-0.7668665194581218,0.1883595091330274,-0.23315626016662946
1171,1172,-0.010557142857142855,0.14361428571428625,0.04022380952380948,-0.002619047619047619,0.4158678249828064,-0.09973590713880301,0.5183835129904955,-0.05174826052127592,0.3997184571901078,-0.26705765464276787,0.10013103765787708,-0.43362653163639453
1172,1173,-0.017385714285714275,0.13796428571428637,0.4649833333333335,-0.004482142857142856,0.6201153863376917,-0.0924183994503487,0.6238283416655651,-0.0511280875661702,0.5670823331025765,-0.10012954871521318,0.7665700138555748,-0.09802080495086939
1173,1174,-0.009595238095238096,0.011071428571428572,0.5309238095238095,-0.15198571428571434,0.2775167746318554,-0.09595136322222644,0.35351998438323307,-0.09703421547802801,0.42239360655570735,-0.12218229228521123,0.5049331447670244,-0.04742471561475751
1174,1175,-0.007976190476190482,0.013238095238095228,0.1936190476190479,-0.013333333333333329,0.3287980190422164,-0.09902849340515175,0.22203817638239814,-0.08407098606696449,0.1002002219918852,-0.701276212519241,0.16139885801137127,-0.4366928381023081
1175,1176,-0.22245238095238265,0.04874761904761907,0.7273095238095282,-0.02195238095238097,0.5679327692239938,-0.09210292830036783,0.06260813416118687,-0.09984440759318064,0.10003424685327787,-0.26661040964208316,0.09992780448990136,-0.5668197681642334
1176,1177,-0.27928571428571547,0.0686666666666666,0.09792857142857142,-0.005833333333333332,0.4783963827771947,-0.098754249413429,0.6888094916705219,-0.05504778755849542,0.7329787658391647,-0.1445864966032125,0.3730117283772967,-0.39982615344212713
1177,1178,-0.0017380952380952382,0.014761904761904745,0.015047619047619039,-0.0020000000000000005,0.17936129641453652,-0.09748319996522604,0.9494779317690987,-0.08199601293414237,0.7333737921937488,-0.18763299082422613,0.26663734221216406,-0.0997641441230323
1178,1179,-0.2646523809523826,0.14703095238095254,0.15974047619047613,-0.011833333333333328,0.21260062069026253,-0.09461230024372368,0.7625207704921907,-0.09973219427428617,0.10039422806109602,-0.24566083256057566,0.2329878527431168,-0.10027952119913039
1179,1180,-0.06692380952380951,0.17995238095238036,0.012457142857142852,-0.002833333333333333,0.6449712817229668,-0.09193995251616029,0.48385718648490733,-0.09132129777610497,0.31614612932058994,-0.2671095621465976,0.3997788683705971,-0.1001721907751153
1180,1181,-0.10983333333333428,0.023880952380952402,0.24928214285714004,-0.11413452380952485,0.19510817766319785,-0.09478617186785869,0.46504487737008177,-0.10183524679507369,0.26625085729244774,-0.18822318713758723,0.5664845355268296,-0.2280187422626244
1181,1182,-0.23378571428571635,0.02985714285714289,0.3469059523809511,-0.24988690476190673,0.13632301560614954,-0.09928181788687222,0.3813623376213578,-0.03497508733239342,0.5665863323367939,-0.09987074370562948,0.4541130042695446,-0.10035456629490222
1182,1183,-0.16311904761904691,0.05009523809523795,0.013652380952380945,0.0,0.5881550336565925,-0.0847200022246543,0.5665682166567685,-0.07445336716980508,0.23340510275055024,-0.10000612944358994,0.4000678668141257,-0.43331863437621354
1183,1184,-0.003619047619047619,0.0413202380952381,0.3384333333333317,-0.11554523809523913,0.24443475444150878,-0.19700485659828842,0.41426602725782724,-0.09874899603023192,0.15785946356866049,-0.6504989581542306,0.29541399138074625,-0.13887633617108078
1184,1185,-0.005761904761904765,0.031700000000000055,0.5286571428571437,-0.03080000000000003,0.46510086905421016,-0.10799265277604568,0.618133692506985,-0.09237739643540262,0.3166438133943203,-0.3210499726125263,0.1699991945446494,0.018617867225140864
1185,1186,-0.02578571428571428,0.03828571428571429,0.20501904761904602,-0.008976190476190478,0.14604644473138767,-0.0988640275577857,0.5149457403076113,-0.0787301719118834,0.5665826478671716,-0.1002576097180394,0.1441067031294703,-0.3209013669663378
1186,1187,-0.007833333333333335,0.026809523809523825,0.090802380952381,-0.013999999999999993,0.5012487561631046,-0.09872983493299047,0.13021351490897806,-0.059291191461266636,0.10006328020991552,-0.40019807940153984,0.26628197853287605,-0.4965469497564512
1187,1188,-0.3912023809523815,0.14154761904761967,0.3065095238095239,-0.13567619047619134,0.10141277513740307,-0.10105779058445447,0.09962776576346025,-0.1269482225494977,0.10006235040388435,-0.9000083256702022,0.40030782328382813,-0.4000752694097853
1188,1189,-0.006309523809523811,0.018666666666666665,0.05490476190476189,-0.010166666666666666,0.12677319342468069,-0.11080141045078003,0.34701952430045213,-0.09686162277108439,0.0967403661402576,-0.8331996002458925,0.20176207861548623,-0.12060688250530917
1189,1190,-0.017399999999999995,0.014928571428571416,0.012628571428571427,-0.00903333333333333,0.3570549733894994,-0.09945373929104098,0.3382907879023131,-0.03627987872577055,0.07766176474554035,-0.4571922822673131,0.09989117547959733,-0.5668340111305042
1190,1191,-0.013295238095238087,0.11729523809523923,0.08490952380952389,-0.11366666666666767,0.19076014853592604,-0.10032897455919831,0.2570437663982999,-0.08135651403338702,0.08096189393205747,-0.5158904079657929,0.1348259313910565,-0.23314324098043077
1191,1192,-0.024491666666666693,0.037119047619047614,0.7620333333333378,-0.0035,0.25338794022391853,-0.09496058438942835,0.8799596357520099,-0.07353543091236837,0.2330993758020556,-0.23316351332845023,0.29897154851991914,-0.013713199190115754
1192,1193,-0.02447142857142859,0.03795833333333333,0.15064285714285744,-0.00933333333333333,0.2437165031391658,-0.09997459761104364,0.4726887992733819,-0.04939018675154401,0.09998075338822092,-0.5588285551385672,0.15906882725659938,-0.0999129099675214
1193,1194,-0.004452380952380952,0.029354761904761925,0.18577857142857035,-0.030458333333333344,0.5567263199160024,-0.09506786864736899,0.32359065591152564,-0.09966968617436107,0.19245830667227107,-0.4506136341995697,0.23300617596630807,-0.07550937048612621
1194,1195,-0.006404761904761909,0.02735714285714289,0.02051190476190477,-0.0024999999999999996,0.29466445496500826,-0.09677767244648493,0.7335865662833114,-0.09965697358557078,0.5667553610497811,-0.0945894275662359,0.5668746744024207,-0.10001539203657372
1195,1196,-0.030476190476190455,0.1230000000000013,0.5863011904761917,-0.05926666666666665,0.5293631452693858,-0.09862299501124948,0.23361916716231915,-0.10010137971027157,0.5668727439932695,-0.10009273665155655,0.26679375921701115,-0.2551621322249965
1196,1197,-0.009976190476190475,0.026579365079365085,0.33269285714285624,-0.00958571428571429,0.5708815037667859,-0.0980733185258285,0.6171043693849765,-0.04566845932714087,0.10040814079769618,-0.5732898098981904,0.22195132239307563,-0.03465398133910202
1197,1198,-0.18929999999999836,0.10290476190476221,0.08529285714285717,-0.014404761904761898,0.17163262711164495,-0.09959458926876268,0.352461040270681,-0.11308899972454148,0.09961644708635503,-0.9002617472293092,0.0996718425718884,-0.29994424751934207
1198,1199,-0.2363428571428589,0.027028571428571457,0.2784857142857131,-0.5901999999999997,0.04668284369282177,-0.10259981268919005,0.09524442848084354,-0.09977533073370981,0.01847147055973679,-0.9002553342897583,-0.006565308414698712,-0.2663821087475163
1199,1200,-0.08659523809523813,0.06126190476190474,0.14471428571428602,-0.005499999999999999,0.23123825698522296,-0.0881180406754314,0.5998065143783459,-0.06274230875902463,0.5666940936582844,-0.10035638117199099,0.23326005176220752,-0.26291230993510323
1200,1201,-0.015166666666666648,0.1147857142857153,0.03952380952380951,-0.007547619047619051,0.19590533827943654,-0.09678183343982834,0.41019856763724816,-0.09070985660587368,0.3998857711725803,-0.09988658777973276,0.39353094856264326,-0.10011619608001421
1201,1202,-0.019509523809523817,0.035738095238095256,0.4242750000000004,-0.011057142857142852,0.5487051437754424,-0.09294646612020592,0.6438277727852704,-0.08507062868571717,0.4281372562071125,-0.09135436037268538,0.36991200103177585,-0.09993547106689303
1202,1203,-0.0048095238095238095,0.0155,0.527720238095242,-0.006652380952380952,0.12773574771361232,-0.09961121801669193,0.2541028453332322,-0.10011445652340695,0.1712395357711912,-0.43343613101379347,0.5109598084714425,-0.26699174511512486
1203,1204,-0.11613333333333445,0.04564285714285713,0.38158095238095024,-0.05752857142857141,0.24305759712914732,-0.09562770106449665,0.7736503407479373,-0.09834113549991756,0.10184151765312414,-0.46828183625833264,0.44693349003211225,0.06014398068117088
1204,1205,-0.03944761904761905,0.13147619047619166,0.5938607142857153,-0.028123809523809523,0.3637137845160479,-0.09948651820221636,0.563168982747659,-0.04933936756826247,0.23324461235106425,-0.600252285756094,0.38321246116738045,-0.09986355244100631
1205,1206,-0.1377000000000008,0.03677619047619046,0.2561571428571399,-0.028400000000000022,0.15177686474113078,-0.09960024094316669,0.6419465857970859,-0.0784333970104659,0.10004176030341534,-0.21791751756978298,0.1441563893098506,-0.2331837189631255
1206,1207,-0.006071428571428574,0.12787619047619178,0.3922166666666633,-0.009500000000000003,0.13014462908409052,-0.09622409812579198,0.424475020165706,-0.09997291011217826,0.39903944817870096,-0.0828767860872443,0.4631877249454547,-0.10027529819980585
1207,1208,-0.5232666666666705,0.18209523809523712,0.7421619047619088,-0.04927142857142854,0.01749564219192154,-0.09587388556176564,0.3999025672388198,-0.11223811820706178,0.26708129879129405,-0.09998747346739274,0.3997583728084049,-0.2835501096490067
1208,1209,-0.016166666666666666,0.1287619047619043,0.028047619047619043,-0.00681904761904762,0.5176059328638115,-0.09394156167035185,0.6798099775733423,-0.02724596145843995,0.6142901861088833,-0.15121998872017625,0.28520242503674664,-0.043589288036178536
1209,1210,-0.007800000000000004,0.028410714285714348,0.18105357142857065,-0.023732142857142865,0.1774307766913417,-0.10033326431078927,0.29223270939867935,-0.0863881866032876,0.1193170575704045,-0.5726705197425328,0.12723851301593472,-0.06531280276969756
1210,1211,-0.004976190476190476,0.015244047619047605,0.0061428571428571435,-0.0005,0.6198224147792498,-0.09069956591576801,0.8996772105736344,-0.07021648862939565,0.10023086198502221,-0.5232054410172283,0.10015015331958321,-0.10008480193324981
1211,1212,-0.05704761904761902,0.1630952380952375,0.43292857142857183,-0.04360476190476187,0.10227918086747119,-0.0993998013974315,0.39836683076922846,-0.06987447955926106,0.5667974579412883,-0.2669640244037601,0.2640361584926243,-0.0995531123519008
1212,1213,-0.00965238095238095,0.032728571428571496,0.5505583333333359,-0.10611904761904843,0.13725196086867983,-0.09966721855166225,0.2607174397329201,-0.10325429068735793,0.400134317143105,-0.15362122685610305,0.15071519008981527,-0.13841196693113175
1213,1214,-0.11961904761904879,0.03192261904761909,0.8478654761904763,-0.018528571428571436,0.3762786241218148,-0.09573982124012793,0.5918441101980685,-0.08060046186141985,0.09988099624787761,-0.1606376757069833,0.23314101204903837,-0.0665896428157413
1214,1215,-0.11985714285714395,0.03639880952380952,0.07619999999999999,-0.002333333333333333,0.30500700703290695,-0.09754472984802022,0.5013416319486362,-0.09926743327786999,0.10015900516664963,-0.6109855657193438,0.08350816778744909,-0.06645431756877461
1215,1216,-0.17981904761904685,0.061596428571428496,0.05571428571428562,-0.009642857142857144,0.5727607491256177,-0.09684481133564463,0.9485401744574594,-0.013986344408330883,0.10038454177417147,-0.4000084414270616,0.23320331782768597,-0.04456075023429077
1216,1217,-0.025200000000000007,0.15794047619047583,0.5212392857142908,-0.1319059523809535,0.12241828364565609,-0.09963971748392542,0.18839800930024267,-0.10253532461754762,0.10032329864093997,-0.8999294664054299,0.10014076349097287,-0.16842881609927085
1217,1218,-0.003023809523809523,0.22897619047619233,0.3901571428571434,-0.0036523809523809517,0.17831954170594008,-0.09931841608432458,0.5693081250597681,-0.03912140585553351,0.6345070147294458,-0.09978261263345421,0.537361024835707,-0.10026175101526119
1218,1219,-0.12250952380952497,0.03922380952380953,0.18594285714285708,-0.2430666666666686,0.2087614968465341,-0.09993009194064882,0.3737766877537764,-0.09983708822090408,0.3204379132328914,-0.34534462929412685,0.09975080502338958,-0.10000053091154261
1219,1220,-0.0037333333333333324,0.011604761904761899,0.01078095238095238,-0.002833333333333333,0.2348441806336625,-0.09996392912303599,0.09933046255871492,-0.10013142447693872,0.10009523130463058,-0.697454300963007,0.10005793528003268,-0.3384648889829631
1220,1221,-0.014500000000000002,0.019238095238095238,0.02885714285714289,-0.002,0.6373258757148672,-0.0942358930777863,0.5663454987727,-0.17659093561799033,0.39979685876564836,-0.2666666717930083,0.2372480468492875,-0.18712229162778726
1221,1222,-0.0011666666666666665,0.026904761904761917,0.05462380952380955,-0.006666666666666669,0.5897670499931301,-0.09273555377335956,0.8490879394489933,-0.09428701157132495,0.43337269092252273,-0.23319737239147414,0.10263888176299946,-0.09991359150246343
1222,1223,-0.10716666666666749,0.0175095238095238,0.43378571428571494,-0.0076523809523809565,0.2087814430686539,-0.0970908946958279,0.3685619646116847,-0.05560295623876792,0.43365104851121244,-0.2334743076355908,0.10030223462025495,-0.43326913018133734
1223,1224,-0.015833333333333328,0.016738095238095232,0.6549952380952369,-0.23573333333333518,0.08868233434025162,-0.09992875042869426,0.2585979037698875,-0.08961591829527485,0.26022988419330206,-0.308382122871564,0.635414910625496,-0.07263957938345977
1224,1225,-0.030434523809523828,0.035711904761904764,0.5067178571428566,-0.015769841269841253,0.578131859485424,-0.09302930528992102,0.5868184078787124,-0.06767622012459523,0.2668288537999286,-0.4335576116918099,0.10004193089704033,-0.10013549768830436
1225,1226,-0.022809523809523825,0.1346607142857151,0.7806000000000005,-0.03890476190476191,0.11514155857087217,-0.09311850000730207,0.8159916882502078,-0.09245644787671567,0.36163812841309634,-0.1002315454848854,0.5664381788605315,-0.09990711383244641
1226,1227,-0.013142857142857145,0.022303571428571433,0.043771428571428565,-0.0067976190476190515,0.2017740271719784,-0.09954452502342172,0.19683355008156317,-0.13519665047392151,0.7332817403973146,-0.10024940207720334,0.0998143997262915,-0.23294249479053916
1227,1228,-0.01824285714285714,0.025863095238095286,0.6402988095238094,-0.016166666666666652,0.5632154396913077,-0.09620835918933454,0.29915378023978395,-0.10008140408907726,0.11007264052567492,-0.4276831376674637,0.22700367906751892,-0.10511753126410779
1228,1229,-0.005809523809523811,0.11062857142857237,0.5165166666666711,-0.0007,0.2784972186538313,-0.10102877287649648,0.3574445418806969,-0.08787595166029773,0.6252358831482465,-0.10005477926239888,0.2669221524826489,-0.24306631318447575
1229,1230,-0.011142857142857144,0.014220238095238083,0.9482857142857146,-0.01811666666666666,0.21752481715541527,-0.09889347806351495,0.35631571715977195,-0.07044739325078926,0.32823781092632964,-0.1000906834108045,0.18550970938698644,-0.10007653990041324
